Photodiode,AsyncPulse,BonsaiTime
256,0,49989978.4192
256,0,49989979.5456
282,0,49989980.6208
311,0,49989981.7344
289,0,49989982.8352
251,0,49989983.9616
245,0,49989985.0752
302,0,49989986.7008
306,0,49989987.3152
287,0,49989988.4416
250,0,49989989.6576
243,0,49989990.6304
257,0,49989991.7312
288,0,49989992.832
304,0,49989993.9328
266,0,49989995.1232
237,0,49989996.2112
258,0,49989997.312
260,0,49989998.4256
278,0,49989999.5264
293,0,49990000.6144
303,0,49990001.728
256,0,49990002.816
247,0,49990003.9424
247,0,49990005.0432
270,0,49990006.1568
305,0,49990007.2576
293,0,49990008.384
258,0,49990009.5232
242,0,49990010.6368
265,0,49990011.6992
287,0,49990012.8128
305,0,49990013.9264
305,0,49990015.0272
302,0,49990016.128
271,0,49990017.2544
246,0,49990018.4576
255,0,49990019.4816
275,0,49990020.5696
309,0,49990021.6832
311,0,49990022.8096
291,0,49990023.9104
252,0,49990025.1648
237,0,49990026.1248
284,0,49990027.2896
302,0,49990028.3776
302,0,49990029.4784
282,0,49990030.5664
291,0,49990031.6672
244,0,49990032.7808
249,0,49990033.8944
256,0,49990035.008
247,0,49990036.1216
265,0,49990037.2352
272,0,49990038.4128
249,0,49990039.488
289,0,49990040.704
298,0,49990041.664
261,0,49990042.7648
249,0,49990043.8912
261,0,49990044.9792
310,0,49990046.0928
309,0,49990047.2064
280,0,49990048.3712
249,0,49990049.4336
248,0,49990050.5728
274,0,49990051.648
287,0,49990052.7872
298,0,49990053.888
305,0,49990054.9888
278,0,49990056.1024
250,0,49990057.2032
256,0,49990058.3296
305,0,49990059.4816
301,0,49990060.7616
267,0,49990061.6576
277,0,49990062.7584
254,0,49990063.8592
257,0,49990064.9856
287,0,49990066.0736
302,0,49990067.2
256,0,49990068.3264
248,0,49990069.4272
246,0,49990070.528
237,0,49990071.6288
283,0,49990072.7296
302,0,49990073.8304
244,0,49990074.9696
258,0,49990076.0832
289,0,49990077.184
296,0,49990078.2848
253,0,49990079.4368
247,0,49990080.5376
269,0,49990081.6384
284,0,49990082.7136
308,0,49990083.8272
285,0,49990084.9408
240,0,49990086.0416
268,0,49990087.1552
275,0,49990088.2816
297,0,49990089.4464
307,0,49990090.5472
250,0,49990091.6608
241,0,49990092.7104
306,0,49990093.824
311,0,49990094.9504
284,0,49990096.0384
254,0,49990097.216
256,0,49990098.2656
311,0,49990099.392
261,0,49990100.5312
250,0,49990101.632
248,0,49990102.7072
282,0,49990103.8208
298,0,49990104.9344
263,0,49990106.0352
251,0,49990107.136
259,0,49990108.2496
306,0,49990109.4016
278,0,49990110.5024
242,0,49990111.6416
292,0,49990112.7296
282,0,49990113.8304
277,0,49990114.9184
307,0,49990116.0448
284,0,49990117.1584
257,0,49990118.2464
275,0,49990119.3856
286,0,49990120.4864
248,0,49990121.6384
267,0,49990122.7008
259,0,49990123.7888
255,0,49990124.9152
300,0,49990126.016
278,0,49990127.1424
251,0,49990128.2176
303,0,49990129.3952
298,0,49990130.5728
248,0,49990131.584
259,0,49990132.7104
307,0,49990133.7728
298,0,49990134.912
240,0,49990136
270,0,49990137.1008
309,0,49990138.2016
292,0,49990139.4176
270,0,49990140.5312
259,0,49990141.5936
262,0,49990142.6688
249,0,49990143.7696
302,0,49990144.8704
287,0,49990145.9968
258,0,49990147.0976
240,0,49990148.2112
253,0,49990149.3376
300,0,49990150.4384
299,0,49990151.552
284,0,49990152.64
250,0,49990153.7664
249,0,49990154.88
287,0,49990155.9936
308,0,49990157.1072
256,0,49990158.208
277,0,49990159.3472
290,0,49990160.448
305,0,49990161.5488
266,0,49990162.6624
248,0,49990163.7504
259,0,49990164.8512
285,0,49990165.9776
292,0,49990167.0784
272,0,49990168.2176
311,0,49990169.344
288,0,49990170.4448
248,0,49990171.5584
244,0,49990172.6592
296,0,49990173.7472
292,0,49990174.848
256,0,49990175.9488
251,0,49990177.0624
302,0,49990178.176
303,0,49990179.2896
269,0,49990180.4416
248,0,49990181.5424
247,0,49990182.6432
285,0,49990183.7184
300,0,49990184.832
256,0,49990185.9584
248,0,49990187.0592
259,0,49990188.16
297,0,49990189.2736
280,0,49990190.4
258,0,49990191.5008
246,0,49990192.6528
270,0,49990193.7152
299,0,49990194.8416
303,0,49990195.9296
268,0,49990197.0432
253,0,49990198.1696
301,0,49990199.2832
275,0,49990200.3968
264,0,49990201.4976
309,0,49990202.6496
274,0,49990203.7504
263,0,49990204.8256
247,0,49990205.9392
245,0,49990207.0528
307,0,49990208.1536
311,0,49990209.2544
283,0,49990210.4064
256,0,49990211.5072
253,0,49990212.6464
282,0,49990213.696
307,0,49990214.8096
305,0,49990215.936
262,0,49990217.0496
239,0,49990218.176
274,0,49990219.264
282,0,49990220.4032
252,0,49990221.4912
275,0,49990222.592
293,0,49990223.7056
306,0,49990224.8064
247,0,49990225.9072
299,0,49990227.0208
302,0,49990228.1344
255,0,49990229.2224
253,0,49990230.3488
289,0,49990231.5008
299,0,49990232.6016
278,0,49990233.6768
246,0,49990234.7776
277,0,49990235.8912
310,0,49990236.992
275,0,49990238.1184
246,0,49990239.2192
270,0,49990240.3968
306,0,49990241.4592
286,0,49990242.5472
259,0,49990243.6608
247,0,49990244.7872
276,0,49990245.888
301,0,49990247.0272
297,0,49990248.1152
253,0,49990249.216
286,0,49990250.3552
297,0,49990251.5968
258,0,49990252.5568
246,0,49990253.6576
257,0,49990254.7584
299,0,49990255.8592
305,0,49990256.9856
254,0,49990258.0992
250,0,49990259.2128
260,0,49990260.352
308,0,49990261.4656
313,0,49990262.5536
238,0,49990263.6544
284,0,49990264.768
296,0,49990265.856
309,0,49990266.9696
285,0,49990268.096
251,0,49990269.1968
249,0,49990270.3488
247,0,49990271.552
294,0,49990272.5632
284,0,49990273.6768
260,0,49990274.88
247,0,49990275.8912
268,0,49990276.992
304,0,49990278.08
304,0,49990279.168
266,0,49990280.2816
268,0,49990281.408
247,0,49990282.5088
242,0,49990283.6608
251,0,49990284.736
288,0,49990285.8496
305,0,49990286.9376
254,0,49990288.0512
243,0,49990289.2032
247,0,49990290.304
294,0,49990291.4176
298,0,49990292.5056
268,0,49990293.6064
250,0,49990294.6816
278,0,49990295.7952
303,0,49990296.9216
304,0,49990298.0352
275,0,49990299.1616
240,0,49990300.2624
258,0,49990301.4016
278,0,49990302.5152
288,0,49990303.616
297,0,49990304.6912
287,0,49990305.8176
253,0,49990306.944
243,0,49990308.032
254,0,49990309.1584
281,0,49990310.2592
280,0,49990311.4112
309,0,49990312.4736
280,0,49990313.6
243,0,49990314.688
249,0,49990315.8016
248,0,49990316.8896
306,0,49990318.0032
269,0,49990319.104
247,0,49990320.2176
264,0,49990321.4208
280,0,49990322.4576
296,0,49990323.6096
306,0,49990324.672
263,0,49990325.7984
257,0,49990326.8992
266,0,49990328
245,0,49990329.1008
312,0,49990330.2144
270,0,49990331.392
249,0,49990332.4672
285,0,49990333.568
300,0,49990334.6688
300,0,49990335.7824
294,0,49990336.8704
262,0,49990337.984
244,0,49990339.0976
263,0,49990340.2112
296,0,49990341.4016
303,0,49990342.4128
283,0,49990343.5136
278,0,49990344.6656
253,0,49990345.7408
302,0,49990346.8416
294,0,49990347.9552
259,0,49990349.0944
253,0,49990350.1952
287,0,49990351.296
311,0,49990352.4096
311,0,49990353.4976
293,0,49990354.6752
263,0,49990355.7376
245,0,49990356.8512
259,0,49990357.952
248,0,49990359.0656
245,0,49990360.1664
285,0,49990361.2928
308,0,49990362.4192
301,0,49990363.5328
252,0,49990364.672
244,0,49990365.7216
246,0,49990367.0016
262,0,49990367.9488
270,0,49990369.0624
305,0,49990370.1504
305,0,49990371.264
276,0,49990372.416
251,0,49990373.4656
245,0,49990374.6304
269,0,49990375.7312
298,0,49990376.832
301,0,49990377.9456
304,0,49990379.0592
248,0,49990380.16
259,0,49990381.2992
259,0,49990382.4256
250,0,49990383.5264
273,0,49990384.6144
307,0,49990385.7024
292,0,49990386.8032
258,0,49990387.9424
247,0,49990389.0432
245,0,49990390.144
256,0,49990391.2576
309,0,49990392.3712
264,0,49990393.472
247,0,49990394.6112
272,0,49990395.6736
299,0,49990396.8
271,0,49990397.9008
244,0,49990399.0016
270,0,49990400.1152
301,0,49990401.2288
302,0,49990402.368
240,0,49990403.4688
249,0,49990404.5696
250,0,49990405.6704
304,0,49990406.784
281,0,49990407.8848
261,0,49990408.9856
252,0,49990410.0864
291,0,49990411.392
298,0,49990412.3264
254,0,49990413.4784
257,0,49990414.5792
295,0,49990415.68
272,0,49990416.7936
249,0,49990417.8816
285,0,49990418.9824
284,0,49990420.096
246,0,49990421.2096
247,0,49990422.3232
272,0,49990423.424
297,0,49990424.5248
303,0,49990425.6768
269,0,49990426.752
246,0,49990427.8784
246,0,49990428.9792
255,0,49990430.1056
309,0,49990431.2064
285,0,49990432.2944
245,0,49990433.4336
251,0,49990434.5344
275,0,49990435.6736
289,0,49990436.7488
254,0,49990437.8624
272,0,49990438.9632
309,0,49990440.1024
266,0,49990441.1776
162,0,49990442.3296
122,0,49990443.4304
104,0,49990444.5312
73,0,49990445.6192
49,0,49990446.6176
36,0,49990447.6672
28,0,49990448.7296
28,0,49990449.7792
24,0,49990450.8928
19,0,49990451.9168
8,0,49990452.8896
10,0,49990454.016
11,0,49990455.1296
10,0,49990456.1152
9,0,49990457.1008
12,0,49990458.24
11,0,49990459.2768
11,0,49990460.4928
10,0,49990461.504
10,0,49990462.528
7,0,49990463.5392
5,0,49990464.5376
11,0,49990465.6256
11,0,49990466.6752
11,0,49990467.7376
11,0,49990468.8128
8,0,49990469.7856
12,0,49990470.912
11,0,49990471.9488
8,0,49990472.9472
6,0,49990474.048
6,0,49990474.9824
6,0,49990476.0064
8,0,49990477.0176
11,0,49990478.1184
9,0,49990479.1168
6,0,49990480.1408
7,0,49990481.152
6,0,49990482.2528
6,0,49990483.2128
7,0,49990484.2368
9,0,49990485.248
10,0,49990486.3744
9,0,49990487.3472
11,0,49990488.6656
10,0,49990489.5488
6,0,49990490.5344
6,0,49990491.7376
6,0,49990492.5824
9,0,49990493.6832
10,0,49990494.6688
9,0,49990495.6672
13,0,49990496.7552
11,0,49990497.8176
10,0,49990498.88
11,0,49990499.9552
11,0,49990501.0432
6,0,49990501.9904
8,0,49990503.0272
11,0,49990504.128
11,0,49990505.2032
11,0,49990506.2656
8,0,49990507.2512
6,0,49990508.2752
6,0,49990509.4144
6,0,49990510.3104
9,0,49990511.3856
11,0,49990512.4864
12,0,49990513.5488
8,0,49990514.5728
10,0,49990515.6352
10,0,49990516.6592
10,0,49990517.7344
7,0,49990518.6944
6,0,49990519.744
11,0,49990520.8448
10,0,49990521.9712
6,0,49990522.8928
6,0,49990523.9296
7,0,49990524.928
10,0,49990526.0672
7,0,49990527.0144
11,0,49990528.128
10,0,49990529.1904
10,0,49990530.2528
10,0,49990531.4432
8,0,49990532.288
11,0,49990533.44
11,0,49990534.4896
8,0,49990535.488
12,0,49990536.5888
8,0,49990537.5872
10,0,49990538.816
7,0,49990539.6352
7,0,49990540.7872
7,0,49990541.6704
11,0,49990542.7712
9,0,49990543.744
10,0,49990544.9216
11,0,49990545.9328
11,0,49990546.9952
11,0,49990548.0704
11,0,49990549.1328
11,0,49990550.1952
9,0,49990551.168
10,0,49990552.2816
8,0,49990553.2416
7,0,49990554.2656
5,0,49990555.3408
9,0,49990556.3264
7,0,49990557.3376
6,0,49990558.3872
6,0,49990559.4496
9,0,49990560.448
10,0,49990561.536
11,0,49990562.6368
8,0,49990563.5968
11,0,49990564.672
11,0,49990565.7472
9,0,49990566.7328
6,0,49990567.744
8,0,49990568.7424
11,0,49990569.8944
10,0,49990570.9184
7,0,49990572.0192
11,0,49990573.0304
9,0,49990574.016
6,0,49990575.0528
5,0,49990576.0512
6,0,49990577.0752
8,0,49990578.0736
10,0,49990579.2
9,0,49990580.1728
12,0,49990581.2864
11,0,49990582.3872
9,0,49990583.3216
8,0,49990584.384
7,0,49990585.3952
7,0,49990586.4448
6,0,49990587.4688
9,0,49990588.48
5,0,49990589.504
9,0,49990590.5408
9,0,49990591.552
11,0,49990592.64
9,0,49990593.6
11,0,49990594.8032
9,0,49990595.6736
10,0,49990596.7744
8,0,49990597.7472
8,0,49990598.784
6,0,49990599.808
6,0,49990600.8704
6,0,49990601.856
8,0,49990602.88
11,0,49990603.9936
11,0,49990605.1328
8,0,49990606.016
6,0,49990607.0272
6,0,49990608.0768
7,0,49990609.088
9,0,49990610.112
10,0,49990611.2128
9,0,49990612.2112
6,0,49990613.248
8,0,49990614.2592
5,0,49990615.2832
7,0,49990616.3072
8,0,49990617.3184
9,0,49990618.3936
11,0,49990619.5072
10,0,49990620.5568
7,0,49990621.7088
5,0,49990622.5536
6,0,49990623.6032
7,0,49990624.6016
9,0,49990625.6128
11,0,49990626.9824
9,0,49990627.6864
6,0,49990628.6976
9,0,49990629.7344
6,0,49990630.7584
6,0,49990631.7696
7,0,49990632.7808
8,0,49990633.8048
12,0,49990634.9184
10,0,49990635.9808
7,0,49990636.9664
10,0,49990638.1312
6,0,49990639.0912
7,0,49990640.0768
8,0,49990641.1392
11,0,49990642.2016
12,0,49990643.456
8,0,49990644.2496
10,0,49990645.4016
8,0,49990646.3488
11,0,49990647.5008
11,0,49990648.5632
7,0,49990649.6
11,0,49990650.6496
10,0,49990651.712
11,0,49990652.736
10,0,49990653.824
9,0,49990654.784
8,0,49990655.8208
9,0,49990656.8448
11,0,49990657.9712
6,0,49990658.9696
7,0,49990659.9936
7,0,49990661.2608
9,0,49990662.0544
12,0,49990663.104
8,0,49990664.0768
10,0,49990665.1648
12,0,49990666.2528
10,0,49990667.3152
9,0,49990668.3008
10,0,49990669.4784
10,0,49990670.5152
11,0,49990671.5648
8,0,49990672.5632
7,0,49990673.5744
6,0,49990674.6112
6,0,49990675.6096
9,0,49990676.608
10,0,49990677.6832
11,0,49990678.7712
10,0,49990679.808
7,0,49990680.8576
11,0,49990681.9072
8,0,49990682.8928
10,0,49990683.9936
7,0,49990684.9664
7,0,49990686.0032
6,0,49990687.0272
8,0,49990688.0256
7,0,49990689.0624
6,0,49990690.0864
6,0,49990691.1104
9,0,49990692.1728
12,0,49990693.248
10,0,49990694.3104
7,0,49990695.2576
12,0,49990696.4096
9,0,49990697.408
11,0,49990698.5088
9,0,49990699.52
10,0,49990700.6208
11,0,49990701.6576
8,0,49990702.6048
11,0,49990703.7184
12,0,49990704.7808
10,0,49990705.8432
8,0,49990706.816
6,0,49990707.8528
8,0,49990708.8896
8,0,49990709.888
7,0,49990710.8992
11,0,49990712.0128
10,0,49990713.1008
11,0,49990714.1632
12,0,49990715.2512
8,0,49990716.224
6,0,49990717.248
6,0,49990718.272
7,0,49990719.2704
9,0,49990720.2816
13,0,49990721.472
7,0,49990722.4064
6,0,49990723.4176
6,0,49990724.4672
8,0,49990725.4656
11,0,49990726.5664
9,0,49990727.5648
13,0,49990728.6656
10,0,49990729.6896
8,0,49990730.6624
12,0,49990731.776
11,0,49990732.8512
5,0,49990733.824
7,0,49990734.848
9,0,49990735.8592
11,0,49990736.9856
9,0,49990737.9584
7,0,49990738.9696
6,0,49990740.0192
7,0,49990741.0176
11,0,49990742.1184
8,0,49990743.0912
13,0,49990744.2048
10,0,49990745.3056
11,0,49990746.3424
10,0,49990747.4816
10,0,49990748.5184
10,0,49990749.568
8,0,49990750.5664
11,0,49990751.6672
11,0,49990752.6912
11,0,49990753.7408
7,0,49990754.7264
7,0,49990755.7504
6,0,49990756.7744
6,0,49990757.7984
9,0,49990758.7968
11,0,49990759.9104
10,0,49990760.9728
7,0,49990761.9456
12,0,49990763.0592
9,0,49990764.032
12,0,49990765.1584
10,0,49990766.1952
12,0,49990767.2704
11,0,49990768.3456
11,0,49990769.408
9,0,49990770.5088
12,0,49990771.5584
12,0,49990772.5824
8,0,49990773.568
9,0,49990774.6176
9,0,49990775.616
7,0,49990776.6144
7,0,49990777.6128
7,0,49990778.6496
6,0,49990779.6736
8,0,49990780.6592
10,0,49990781.888
9,0,49990782.7712
11,0,49990783.872
12,0,49990784.9216
8,0,49990785.9072
10,0,49990787.0976
7,0,49990787.9808
7,0,49990789.0176
5,0,49990790.0288
7,0,49990791.104
8,0,49990792.0768
11,0,49990793.1776
10,0,49990794.2528
11,0,49990795.3152
8,0,49990796.288
11,0,49990797.4528
11,0,49990798.528
12,0,49990799.5776
7,0,49990800.5248
12,0,49990801.6768
10,0,49990802.7008
11,0,49990803.7504
10,0,49990804.8
6,0,49990805.8112
9,0,49990806.8352
12,0,49990807.9232
10,0,49990808.9984
7,0,49990809.9712
11,0,49990811.0976
9,0,49990812.0704
10,0,49990813.1712
7,0,49990814.1824
11,0,49990815.2576
7,0,49990816.2432
10,0,49990817.344
11,0,49990818.4192
10,0,49990819.52
10,0,49990820.5824
6,0,49990821.5808
8,0,49990822.5792
8,0,49990823.6288
6,0,49990824.6272
8,0,49990825.6384
9,0,49990826.6496
10,0,49990827.776
6,0,49990828.7616
6,0,49990829.7856
8,0,49990830.7968
11,0,49990831.9232
9,0,49990832.9088
9,0,49990834.0864
8,0,49990834.9184
7,0,49990835.9424
6,0,49990836.9536
11,0,49990838.0672
11,0,49990839.104
8,0,49990840.0896
11,0,49990841.216
12,0,49990842.2784
8,0,49990843.2384
11,0,49990844.352
8,0,49990845.3248
7,0,49990846.336
6,0,49990847.3728
6,0,49990848.4224
8,0,49990849.4208
10,0,49990850.5344
12,0,49990851.648
12,0,49990852.6976
6,0,49990853.632
7,0,49990854.656
6,0,49990855.7696
6,0,49990856.704
9,0,49990857.728
10,0,49990858.8288
9,0,49990859.8144
11,0,49990860.9152
11,0,49990861.9904
8,0,49990862.9632
11,0,49990864.0768
11,0,49990865.1392
7,0,49990866.1248
10,0,49990867.2384
10,0,49990868.288
10,0,49990869.3504
11,0,49990870.4256
9,0,49990871.424
6,0,49990872.4224
6,0,49990873.4848
6,0,49990874.4832
7,0,49990875.5456
10,0,49990876.6336
12,0,49990877.6832
9,0,49990878.656
12,0,49990879.7312
11,0,49990880.8064
9,0,49990881.792
6,0,49990882.8288
7,0,49990883.84
11,0,49990884.9664
10,0,49990886.016
9,0,49990886.9888
12,0,49990888.1024
10,0,49990889.1776
11,0,49990890.24
10,0,49990891.3024
11,0,49990892.3648
12,0,49990893.4912
11,0,49990894.528
11,0,49990895.5904
7,0,49990896.5888
11,0,49990897.6768
9,0,49990898.6368
6,0,49990899.6608
7,0,49990900.6848
8,0,49990901.7216
10,0,49990902.8096
12,0,49990903.8848
8,0,49990904.8704
7,0,49990906.0608
7,0,49990906.9056
7,0,49990907.9168
11,0,49990909.0304
9,0,49990910.016
6,0,49990911.0272
11,0,49990912.1408
9,0,49990913.1392
12,0,49990914.304
11,0,49990915.3024
9,0,49990916.2752
11,0,49990917.44
9,0,49990918.3744
10,0,49990919.488
11,0,49990920.5376
14,0,49990921.792
72,0,49990922.7008
105,0,49990923.84
153,0,49990925.0304
199,0,49990926.0544
203,0,49990927.168
199,0,49990928.2688
214,0,49990929.3824
268,0,49990930.5344
248,0,49990931.6352
228,0,49990932.736
260,0,49990933.8112
280,0,49990934.9248
283,0,49990936.0256
255,0,49990937.1392
243,0,49990938.3808
250,0,49990939.4048
291,0,49990940.4928
296,0,49990941.5936
246,0,49990942.7328
251,0,49990943.7952
284,0,49990944.896
287,0,49990945.9968
245,0,49990947.1104
246,0,49990948.2368
270,0,49990949.3376
310,0,49990950.4896
265,0,49990951.5904
241,0,49990952.704
269,0,49990953.792
298,0,49990954.9056
306,0,49990956.0192
287,0,49990957.12
248,0,49990958.2208
267,0,49990959.3216
286,0,49990960.4864
305,0,49990961.536
268,0,49990962.688
248,0,49990963.776
282,0,49990964.8896
302,0,49990966.016
266,0,49990967.104
249,0,49990968.2176
242,0,49990969.3056
266,0,49990970.4448
310,0,49990971.6608
269,0,49990972.6848
245,0,49990973.7472
263,0,49990974.8736
308,0,49990975.9744
288,0,49990977.1008
251,0,49990978.3424
260,0,49990979.3152
289,0,49990980.4416
305,0,49990981.5424
272,0,49990982.6944
246,0,49990983.744
306,0,49990984.8704
258,0,49990985.984
246,0,49990987.0848
281,0,49990988.1728
313,0,49990989.2992
265,0,49990990.4384
249,0,49990991.5648
266,0,49990992.6528
308,0,49990993.7536
271,0,49990994.8416
242,0,49990995.968
258,0,49990997.0688
285,0,49990998.1824
289,0,49990999.2832
251,0,49991000.4352
251,0,49991001.5616
264,0,49991002.6496
283,0,49991003.7632
306,0,49991004.864
280,0,49991005.952
249,0,49991007.0528
249,0,49991008.1792
261,0,49991009.28
283,0,49991010.3808
307,0,49991011.5328
280,0,49991012.5952
259,0,49991013.7472
240,0,49991014.8224
249,0,49991015.9232
261,0,49991017.0624
280,0,49991018.176
278,0,49991019.5456
246,0,49991020.3904
274,0,49991021.504
309,0,49991022.7456
298,0,49991023.7696
253,0,49991024.8064
255,0,49991025.9072
300,0,49991027.0208
303,0,49991028.1344
261,0,49991029.248
246,0,49991030.3744
279,0,49991031.5008
305,0,49991032.6016
293,0,49991033.7536
236,0,49991034.8032
270,0,49991035.904
308,0,49991037.0432
299,0,49991038.144
250,0,49991039.2576
248,0,49991040.3584
262,0,49991041.5232
282,0,49991043.0464
308,0,49991043.7504
295,0,49991044.8
249,0,49991045.9136
277,0,49991047.0144
305,0,49991048.128
299,0,49991049.2416
257,0,49991050.3296
249,0,49991051.52
280,0,49991052.5568
303,0,49991053.696
301,0,49991054.8736
296,0,49991055.936
282,0,49991056.9856
266,0,49991058.0864
243,0,49991059.2
280,0,49991060.3136
303,0,49991061.4528
242,0,49991062.5536
266,0,49991063.6544
266,0,49991064.7552
300,0,49991065.8688
296,0,49991066.9568
261,0,49991068.0704
249,0,49991069.1968
246,0,49991070.3104
279,0,49991071.4624
306,0,49991072.5504
277,0,49991073.6512
247,0,49991074.752
262,0,49991075.8528
297,0,49991076.9536
310,0,49991078.0672
256,0,49991079.168
256,0,49991080.2816
256,0,49991081.4592
268,0,49991082.5728
296,0,49991083.6736
305,0,49991084.7616
258,0,49991085.8368
289,0,49991086.9632
298,0,49991088.064
277,0,49991089.1776
248,0,49991090.6752
245,0,49991091.7632
278,0,49991092.5696
306,0,49991093.6576
304,0,49991094.7584
257,0,49991095.8592
299,0,49991096.96
310,0,49991098.0736
257,0,49991099.1616
256,0,49991100.288
305,0,49991101.4016
302,0,49991102.6304
242,0,49991103.6288
244,0,49991104.7552
267,0,49991105.8688
271,0,49991106.9312
307,0,49991108.0704
307,0,49991109.1712
291,0,49991110.272
247,0,49991111.3728
286,0,49991112.6016
310,0,49991113.6128
281,0,49991114.7008
256,0,49991115.7888
276,0,49991116.9152
296,0,49991118.0288
293,0,49991119.1296
253,0,49991120.2816
250,0,49991121.3696
263,0,49991122.6112
280,0,49991123.6096
304,0,49991124.7104
271,0,49991125.8112
247,0,49991126.912
252,0,49991128.0256
301,0,49991129.1264
292,0,49991130.2272
254,0,49991131.3536
247,0,49991132.4544
246,0,49991133.568
258,0,49991134.7072
249,0,49991135.7952
270,0,49991136.896
306,0,49991137.9968
292,0,49991139.0976
252,0,49991140.224
261,0,49991141.3376
305,0,49991142.464
285,0,49991143.5648
272,0,49991144.7168
249,0,49991145.7664
259,0,49991146.8928
306,0,49991148.0192
251,0,49991149.1072
254,0,49991150.2336
272,0,49991151.3472
308,0,49991152.4608
